partner_key,legacy_partner_source,legacy_partner_id,legacy_partner_ids,name,company_type,customer_rank,supplier_rank,sc_supplier_type,sc_account_name,sc_bank_name,sc_bank_account,vat,legacy_credit_code,source_created_by,source_created_at,source_project_name,source_document_state,source_push_result,source_tax_rate,source_files,legacy_source_evidence,review_flags
name:中江县砼源建材有限公司,xlsx_supplier_cooperat_company,name:中江县砼源建材有限公司,,中江县砼源建材有限公司,company,0,1,other,,,,,,lilinxu,2021-04-13 14:36,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:中江县龙台镇欣煜建材经营部,xlsx_supplier_cooperat_company,name:中江县龙台镇欣煜建材经营部,,中江县龙台镇欣煜建材经营部,company,0,1,other,,,,,,wennan,2023-01-13 15:46,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:中江大东建材有限公司,xlsx_supplier_cooperat_company,name:中江大东建材有限公司,,中江大东建材有限公司,company,0,1,other,,,,,,lilinxu,2021-11-05 13:12,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:中江宇扬建材有限公司,xlsx_supplier_cooperat_company,name:中江宇扬建材有限公司,,中江宇扬建材有限公司,company,0,1,other,,,,,,lilinxu,2021-10-29 15:31,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:中江永兴杰竣建材经营部,xlsx_supplier_cooperat_company,name:中江永兴杰竣建材经营部,,中江永兴杰竣建材经营部,company,0,1,other,,,,,,liwei,2020-12-19 15:33,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:丰恒正重庆能源有限责任公司,xlsx_supplier_cooperat_company,name:丰恒正重庆能源有限责任公司,,丰恒正（重庆）能源有限责任公司,company,0,1,other,,,,,,yangdesheng,2023-03-02 14:28,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:丰都县兴丰资产管理有限公司,xlsx_supplier_cooperat_company,name:丰都县兴丰资产管理有限公司,,丰都县兴丰资产管理有限公司,company,0,1,other,,,,,,lilinxu,2022-12-28 14:09,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:九龙坡区斌欣机电设备经营部,xlsx_supplier_cooperat_company,name:九龙坡区斌欣机电设备经营部,,九龙坡区斌欣机电设备经营部,company,0,1,other,,,,,,luohao,2021-11-22 11:23,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:九龙坡区童姜工程机械租赁站,xlsx_supplier_cooperat_company,name:九龙坡区童姜工程机械租赁站,,九龙坡区童姜工程机械租赁站,person,0,1,other,,,,,,caisiqi,2023-08-04 14:34,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:云南鑫隆佳金属制品有限公司,xlsx_supplier_cooperat_company,name:云南鑫隆佳金属制品有限公司,,云南鑫隆佳金属制品有限公司,company,0,1,other,,,,,,luohao,2021-11-29 12:12,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:人工费工资表,xlsx_supplier_cooperat_company,name:人工费工资表,,人工费（工资表）,person,0,1,other,,,,,,邓世娇,2024-05-10 10:54,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:什邡品创园林绿化有限公司,xlsx_supplier_cooperat_company,name:什邡品创园林绿化有限公司,,什邡品创园林绿化有限公司,company,0,1,other,,,,,,lilinxu,2022-01-26 09:21,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:什邡市双盛镇仁义水泥制品厂,xlsx_supplier_cooperat_company,name:什邡市双盛镇仁义水泥制品厂,,什邡市双盛镇仁义水泥制品厂,company,0,1,other,,,,,,lilinxu,2022-01-18 16:35,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:什邡市金点商品砼有限公司,xlsx_supplier_cooperat_company,name:什邡市金点商品砼有限公司,,什邡市金点商品砼有限公司,company,0,1,other,,,,,,chentianyou,2023-03-20 16:51,什邡市方亭街道老旧小区改造项目六标段,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:付开俊,xlsx_supplier_cooperat_company,name:付开俊,,付开俊,person,0,1,other,,,,,,lilinxu,2022-01-27 14:42,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:仪陇县立山镇钦熠建材经营部,xlsx_supplier_cooperat_company,name:仪陇县立山镇钦熠建材经营部,,仪陇县立山镇钦熠建材经营部,company,0,1,other,,,,,,wennan,2023-01-11 11:45,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:企业所得税,xlsx_supplier_cooperat_company,name:企业所得税,,企业所得税,person,0,1,other,,,,,,倪德珍,2025-04-18 00:00,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:会理县北辰工贸有限责任公司,xlsx_supplier_cooperat_company,name:会理县北辰工贸有限责任公司,,会理县北辰工贸有限责任公司,company,0,1,other,,,,,,lilinxu,2021-10-20 12:21,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:佛山麓城铝业有限公司,xlsx_supplier_cooperat_company,name:佛山麓城铝业有限公司,,佛山麓城铝业有限公司,company,0,1,other,,,,,,wennan,2022-12-30 11:39,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:倪德模,xlsx_supplier_cooperat_company,name:倪德模,,倪德模,person,0,1,other,,,,,,陈帅,2022-04-13 16:26,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx;2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:倪德珍,xlsx_supplier_cooperat_company,name:倪德珍,,倪德珍,person,0,1,other,,,,,,倪德珍,2023-11-06 12:08,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx;2-3往来单位639136897347826250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-3往来单位639136897347826250.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:兆驰重庆膜结构安装工程有限公司,xlsx_supplier_cooperat_company,name:兆驰重庆膜结构安装工程有限公司,,兆驰（重庆）膜结构安装工程有限公司,company,0,1,other,,,,,,laiyuxuan,2021-08-11 14:17,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:冯逸豪,xlsx_supplier_cooperat_company,name:冯逸豪,,冯逸豪,person,0,1,other,,,,,,秦军,2022-07-31 10:24,公司综合平台,审核通过,,9%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:凉山众聚城建筑劳务有限公司,xlsx_supplier_cooperat_company,name:凉山众聚城建筑劳务有限公司,,凉山众聚城建筑劳务有限公司,company,0,1,other,,,,,,wennan,2022-12-26 10:24,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:凉山州宏泰建筑劳务有限公司有误不选,xlsx_supplier_cooperat_company,name:凉山州宏泰建筑劳务有限公司有误不选,,凉山州宏泰建筑劳务有限公司（有误不选）,company,0,1,other,,,,,,lilinxu,2022-01-21 17:20,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:凉山州渝佳商贸有限公司,xlsx_supplier_cooperat_company,name:凉山州渝佳商贸有限公司,,凉山州渝佳商贸有限公司,company,0,1,other,,,,,,lilinxu,2022-03-18 17:44,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:凉山旭诚劳务有限公司重复,xlsx_supplier_cooperat_company,name:凉山旭诚劳务有限公司重复,,凉山旭诚劳务有限公司（重复）,company,0,1,other,,,,,,lilinxu,2020-07-07 16:56,公司综合平台,填单,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,has_not_approved_source_row
name:凌均明,xlsx_supplier_cooperat_company,name:凌均明,,凌均明,person,0,1,other,,,,,,liwenhui,2022-03-15 11:14,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:刘昌跃,xlsx_supplier_cooperat_company,name:刘昌跃,,刘昌跃,person,0,1,other,,,,,,luyan,2021-10-09 16:05,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:刘汶衔,xlsx_supplier_cooperat_company,name:刘汶衔,,刘汶衔,person,0,1,other,,,,,,倪德珍,2023-11-23 14:09,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:刘涛,xlsx_supplier_cooperat_company,name:刘涛,,刘涛,person,0,1,other,,,,,,yangdesheng,2021-01-14 09:30,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:刘维军,xlsx_supplier_cooperat_company,name:刘维军,,刘维军,person,0,1,other,,,,,,邓洪英,2023-11-10 15:15,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:刘荣聪,xlsx_supplier_cooperat_company,name:刘荣聪,,刘荣聪,person,0,1,other,,,,,,lilinxu,2021-04-14 17:34,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:刘顺金,xlsx_supplier_cooperat_company,name:刘顺金,,刘顺金,person,0,1,other,,,,,,lilinxu,2021-12-15 09:18,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:刘龙华,xlsx_supplier_cooperat_company,name:刘龙华,,刘龙华,person,0,1,other,,,,,,lilinxu,2021-12-15 09:18,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:剑阁县巧匠劳务有限公司,xlsx_supplier_cooperat_company,name:剑阁县巧匠劳务有限公司,,剑阁县巧匠劳务有限公司,company,0,1,other,,,,,,lilinxu,2020-03-17 11:12,公司综合平台,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:剑阁祥泰劳务有限公司,xlsx_supplier_cooperat_company,name:剑阁祥泰劳务有限公司,,剑阁祥泰劳务有限公司,company,0,1,other,,,,,,lilinxu,2020-12-30 09:51,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:劳务班组,xlsx_supplier_cooperat_company,name:劳务班组,,劳务班组,person,0,1,other,,,,,,lilinxu,2020-05-21 18:12,公司综合平台,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:南充市鼎川商贸有限公司,xlsx_supplier_cooperat_company,name:南充市鼎川商贸有限公司,,南充市鼎川商贸有限公司,company,0,1,other,,,,,,lilinxu,2021-11-08 11:49,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:史大忠,xlsx_supplier_cooperat_company,name:史大忠,,史大忠,person,0,1,other,,,,,,lilinxu,2020-12-03 09:37,公司综合平台,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:叶小琴,xlsx_supplier_cooperat_company,name:叶小琴,,叶小琴,person,0,1,other,,,,,,luyan,2021-10-20 11:09,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:向启益,xlsx_supplier_cooperat_company,name:向启益,,向启益,person,0,1,other,,,,,,lilinxu,2022-01-27 14:42,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:吕磊,xlsx_supplier_cooperat_company,name:吕磊,,吕磊,person,0,1,other,,,,,,lilinxu,2020-12-21 11:32,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:吴传建,xlsx_supplier_cooperat_company,name:吴传建,,吴传建,person,0,1,other,,,,,,luyan,2022-01-29 15:22,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:周习海,xlsx_supplier_cooperat_company,name:周习海,,周习海,person,0,1,other,,,,,,吴涛,2025-01-21 00:00,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:周在福,xlsx_supplier_cooperat_company,name:周在福,,周在福,person,0,1,other,,,,,,luohao,2021-12-03 10:56,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:周娟,xlsx_supplier_cooperat_company,name:周娟,,周娟,person,0,1,other,,,,,,chentianyou,2023-05-22 15:08,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:和田信科建设工程质量检测有限公司,xlsx_supplier_cooperat_company,name:和田信科建设工程质量检测有限公司,,和田信科建设工程质量检测有限公司,company,0,1,other,,,,,,laiyuxuan,2021-08-09 09:05,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
