row_no,evidence_grade,legacy_partner_source,legacy_partner_id,partner_name,tax_number,sources,source_row_count,blockers,recommended_next_task
3169,missing_tax_company_supplier_pair_review,company;supplier,10aa25895070453fbd2493def8a3fcc6,青白江峰凯电器经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3170,missing_tax_company_supplier_pair_review,company;supplier,09c3b2e4944b43a48435709e55f4d8c6,青白江峰凯电气经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3171,missing_tax_company_supplier_pair_review,company;supplier,13cbd79f21bf4310a8382449ed2314be,青白江欧亿达机电设备经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3175,missing_tax_company_duplicate_review,cooperat_company,3ae6b8097241409a9c5d8bdaf636048d,项目工资表,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3177,missing_tax_company_supplier_pair_review,company;supplier,0d4959e83b4847da855c521a7bebec1c,项目经理出场扣款,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3211,missing_tax_company_supplier_pair_review,company;supplier,3fdd58589dc74603b07b26f010c26fd3,麦迪人造草坪股份有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3212,missing_tax_company_supplier_pair_review,company;supplier,8784e1493bb445de9e8af356ba9eda01,麦麦提阿布杜拉.阿力木,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3228,missing_tax_company_supplier_pair_review,company;supplier,15297d46ce634f8e8abd9c03823e2770,黄明辉（劳务）,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3254,missing_tax_company_supplier_pair_review,company;supplier,e63fb63f97f84397b87d900494685047,（错误不选择）经济技术开发区名翔建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3255,missing_tax_company_supplier_pair_review,company;supplier,00f69d756d6e47a2a6289dc95630543b,（错误不选）德阳市新棉科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3259,missing_tax_company_supplier_pair_review,company;supplier,72b495efa5da4c8e88c099bc7a7c21ce,中江县南华镇许棋建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3263,missing_tax_company_supplier_pair_review,company;supplier,c8be271806cb475096b1293d03bb7dad,南川区霞妹花卉种植场,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3267,missing_tax_company_supplier_pair_review,company;supplier,5bd1800a621d435383d260b91c69f40a,四川优正机电工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3268,missing_tax_company_supplier_pair_review,company;supplier,bc8cc31506894768be66e4ba83bfc376,四川发利商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3271,missing_tax_company_supplier_pair_review,company;supplier,16e569400d584b51927aa60906477816,四川恒达金属制品有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3273,missing_tax_company_supplier_pair_review,company;supplier,04751d6fd82643c78cafd56db344dc37,四川普勒克斯科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3274,missing_tax_company_supplier_pair_review,company;supplier,cbe217aa9df04d58a7ff7292e6c14c4b,四川普菲特新材料科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3275,missing_tax_company_supplier_pair_review,company;supplier,e2371c8731ba43c7bae2841517c1ba04,四川曙邦贸易有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3276,missing_tax_company_supplier_pair_review,company;supplier,bc3cc00935e847c4bdda8b4919125abb,四川润峰时代有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3277,missing_tax_company_supplier_pair_review,company;supplier,6ad7ff95f05f4b26a405c31109c3947a,四川瑞欣公路材料有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3278,missing_tax_company_supplier_pair_review,company;supplier,1489f0847a304f3987c3eaaa6acc9904,四川睿联遥感技术有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3280,missing_tax_company_supplier_pair_review,company;supplier,09f0a117173945c397926731251207ed,四川重科新型材料有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3281,missing_tax_company_supplier_pair_review,company;supplier,1ff70e64aa8e4f8d8f34a9debdc4b611,四川钢强商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3283,missing_tax_company_supplier_pair_review,company;supplier,37d403bfefa24a0cad3ec4223d247867,夹江县奧斯堡广东陶瓷有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3288,missing_tax_company_supplier_pair_review,company;supplier,18b262b0929c41a2bd52c80761346627,巴中市经济开发区浅蓝五金劳保用品经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3290,missing_tax_company_supplier_pair_review,company;supplier,5d88e683d53345c68875b4f9e6d7f128,广元市鼎卓建筑工程咨询有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3292,missing_tax_company_duplicate_review,cooperat_company,ee1b36c807e64ea9b376f5289fc48f0e,广州市飞隆工程运输有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3295,missing_tax_company_supplier_pair_review,company;supplier,3c417bbad87d4309a0d3de4692cf183e,德阳市区隆盛商贸部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3298,missing_tax_company_supplier_pair_review,company;supplier,6d302081bf44431ea95f8172db5736b2,德阳市巨鑫金属制品有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3300,missing_tax_company_duplicate_review,cooperat_company,0e7a7b4c922847e0aa46be85a1bb03bd,德阳市辽河建材物资有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3301,missing_tax_company_supplier_pair_review,company;supplier,75b19eb61f87479da892c8d392d61292,德阳市鼎天照明有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3302,missing_tax_company_supplier_pair_review,company;supplier,4496513ec5a44ff7984ca0cea5bb5369,德阳广深建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3303,missing_tax_company_supplier_pair_review,company;supplier,ca5be25fefc0446cb19dcc1132194056,德阳开发区兴富五金日杂经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3305,missing_tax_company_supplier_pair_review,company;supplier,1a6fae79a04f496daff3113da2817138,成华区嘉丰建材展销部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3308,missing_tax_company_supplier_pair_review,company;supplier,5dbe9fb5465348629cf6ab8c0d3ce12e,成都亿昇海桦金属制品有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3309,missing_tax_company_supplier_pair_review,company;supplier,6f0e83722b3c4e6d893f19570f017cbd,成都市新时贸科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3310,missing_tax_company_supplier_pair_review,company;supplier,9cd71738e2804bd781f34a86654c9e10,成都敬业恒泰贸易有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3311,missing_tax_company_supplier_pair_review,company;supplier,d061c66a53da48718020e03fc03e194d,成都登高脚手架租赁有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3312,missing_tax_company_supplier_pair_review,company;supplier,a0929cd5b962460cae07a6b2c867f658,成都鑫立新电器成套设备厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3314,missing_tax_company_supplier_pair_review,company;supplier,b9fb1c9d10094150b76aac0bc4c73e80,攀枝花市拥华建材有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3315,missing_tax_company_supplier_pair_review,company;supplier,d1f54ead229444e5aa0644d3d93a8b95,旌阳区东智机械设备租赁服务部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3317,missing_tax_company_supplier_pair_review,company;supplier,17feb7b441b0470c9336bd1d1835d331,旌阳区瑞洋机电建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3318,missing_tax_company_supplier_pair_review,company;supplier,de4022d8b117438f88dcd2621ada92c1,旌阳区绿居建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3319,missing_tax_company_supplier_pair_review,company;supplier,127ddc9b90284107b2917a439a510766,旌阳区逸品家具经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3320,missing_tax_company_supplier_pair_review,company;supplier,8ba80f59e3994253b0d8d4802d0a8d1c,旌阳区金益建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3328,missing_tax_company_supplier_pair_review,company;supplier,b653ec7e14ff4147a688b2b6349475b0,永川区兰星辰建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3330,missing_tax_company_supplier_pair_review,company;supplier,c68c8bab0dcc4bef833673c67ff99e21,渝北区国祥建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3331,missing_tax_company_supplier_pair_review,company;supplier,76b296d7dd7345f08c775c0e049f9462,潍坊亚冠动力科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3337,missing_tax_company_supplier_pair_review,company;supplier,d8b354d1c6ab40398bd0beb280efc6ed,绵阳市川正建设工程试验检测有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3338,missing_tax_company_supplier_pair_review,company;supplier,1d9526804395401fb4bb99460496bd84,绵阳市涪城区爱婴思毯门帘批发部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
